Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
14,4,6,41,50,1
14,1,11,40,47.96002,1
14,2,6,20,50.58002,1
14,3,11,29,49.34003,1
14,2,2,39,54.03998,1
14,1,3,28,54.96002,1
14,4,2,20,55.76001,1
14,1,9,20,52.29999,1
14,3,1,31,56.5,1
14,4,1,29,57.08002,1
14,3,6,27,54.96002,1
14,3,2,46,57.23999,1
14,2,0,44,59.02002,1
14,3,0,34,61.04004,1
14,1,7,34,58.88,1
14,1,2,41,62.17999,1
14,4,0,33,63.5,1
14,1,0,41,64.66003,1
14,4,4,23,63.59998,1
15,3,8,49,36.67999,1
15,2,11,47,35.71997,1
15,4,11,32,36.62,1
15,2,5,30,40.85999,1
15,2,6,28,40.96002,1
15,3,11,21,38.59998,1
15,3,6,5,41.24005,1
15,4,9,37,40.70001,1
15,3,5,43,43.38,1
15,2,9,30,42.82001,1
15,4,4,22,45.82001,1
15,1,7,27,44.44,1
15,1,2,18,47.35999,1
15,2,8,31,45.26001,1
15,2,1,29,49.12,1
15,4,2,22,48.62,1
15,2,2,35,49.35999,1
15,1,5,21,48.01996,1
15,1,6,21,48,1
15,2,4,30,49.06,1
15,3,4,24,49.53998,1
15,1,11,22,46.35999,1
15,4,7,40,48.58002,1
15,4,8,33,48.08002,1
15,2,10,31,47.46002,1
15,1,4,34,50.65997,1
15,3,10,16,47.78003,1
15,2,7,18,49.46002,1
15,4,10,31,48.41998,1
15,4,6,30,50.52002,1
15,3,9,38,49.09998,1
15,3,2,23,54.76001,1
15,3,7,26,52.34003,1
15,1,9,10,51.96002,1
15,4,3,15,55.79999,1
15,3,1,41,57.35999,1
15,1,10,23,52.82001,1
15,2,3,42,57.06,1
15,1,1,38,58.09998,1
15,2,0,45,58.96002,1
15,1,8,27,55.44,1
15,1,3,42,58.23999,1
15,4,1,34,59.73999,1
15,3,0,33,61,1
15,3,3,39,59.79999,1
15,4,5,26,60.01996,1
15,4,0,22,63.59998,1
15,1,0,40,64.67999,1
16,2,6,32,37.59998,1
16,3,6,35,40.09998,1
16,4,5,26,41.04004,1
16,4,3,20,42.79999,1
16,3,2,38,43.43994,1
16,3,7,17,41.64001,1
